,date,team,actual,predicted,opponent,opponent_actual,opponent_predicted
2910,2012,Saints,loss,win,Panthers,win,win
2911,2012,Giants,win,win,Eagles,loss,loss
2912,2012,Steelers,win,win,Browns,loss,loss
2913,2012,Broncos,win,win,Chiefs,loss,loss
2914,2012,Vikings,win,win,Packers,loss,loss
2915,2012,Patriots,win,win,Dolphins,loss,loss
2916,2012,Chargers,win,win,Raiders,loss,loss
2917,2012,49ers,win,win,Cardinals,loss,loss
2918,2012,Seahawks,win,win,Rams,loss,loss
2919,2012,Washington,win,win,Cowboys,loss,loss
2920,2013,Texans,win,win,Bengals,loss,loss
2921,2013,Packers,win,win,Vikings,loss,loss
2922,2013,Ravens,win,win,Colts,loss,loss
2923,2013,Washington,loss,loss,Seahawks,win,win
2924,2013,Broncos,loss,win,Ravens,win,win
2925,2013,49ers,win,win,Packers,loss,loss
2926,2013,Falcons,win,loss,Seahawks,loss,win
2927,2013,Patriots,win,win,Texans,loss,win
2928,2013,Falcons,loss,win,49ers,win,win
2929,2013,Patriots,loss,loss,Ravens,win,win
2930,2013,49ers,loss,loss,Ravens,win,win
2931,2013,Broncos,win,win,Ravens,loss,loss
2932,2013,Bills,loss,win,Patriots,win,win
2933,2013,Bears,win,win,Bengals,loss,loss
2934,2013,Browns,loss,loss,Dolphins,win,loss
2935,2013,Lions,win,win,Vikings,loss,loss
2936,2013,Colts,win,win,Raiders,loss,win
2937,2013,Saints,win,win,Falcons,loss,loss
2938,2013,Jets,win,loss,Buccaneers,loss,loss
2939,2013,Steelers,loss,loss,Titans,win,win
2940,2013,Panthers,loss,loss,Seahawks,win,win
2941,2013,Jaguars,loss,loss,Chiefs,win,win
2942,2013,Rams,win,win,Cardinals,loss,win
2943,2013,49ers,win,win,Packers,loss,loss
2944,2013,Cowboys,win,win,Giants,loss,loss
2945,2013,Washington,loss,loss,Eagles,win,win
2946,2013,Chargers,loss,loss,Texans,win,win
2947,2013,Patriots,win,win,Jets,loss,loss
2948,2013,Falcons,win,win,Rams,loss,loss
2949,2013,Bills,win,win,Panthers,loss,loss
2950,2013,Bears,win,win,Vikings,loss,win
2951,2013,Packers,win,win,Washington,loss,loss
2952,2013,Colts,loss,win,Dolphins,win,win
2953,2013,Chiefs,win,loss,Cowboys,loss,loss
2954,2013,Eagles,loss,win,Chargers,win,win
2955,2013,Ravens,win,win,Browns,loss,loss
2956,2013,Texans,win,loss,Titans,loss,win
2957,2013,Cardinals,win,loss,Lions,loss,win
2958,2013,Buccaneers,loss,win,Saints,win,loss
2959,2013,Raiders,win,win,Jaguars,loss,loss
2960,2013,Giants,loss,loss,Broncos,win,win
2961,2013,Seahawks,win,win,49ers,loss,loss
2962,2013,Bengals,win,win,Steelers,loss,loss
2963,2013,Eagles,loss,loss,Chiefs,win,win
2964,2013,Bengals,win,loss,Packers,loss,loss
2965,2013,Cowboys,win,win,Rams,loss,loss
2966,2013,Titans,win,win,Chargers,loss,win
2967,2013,Vikings,loss,loss,Browns,win,loss
2968,2013,Patriots,win,win,Buccaneers,loss,loss
2969,2013,Saints,win,loss,Cardinals,loss,loss
2970,2013,Washington,loss,loss,Lions,win,loss
2971,2013,Panthers,win,win,Giants,loss,loss
2972,2013,Ravens,win,win,Texans,loss,loss
2973,2013,Dolphins,win,loss,Falcons,loss,loss
2974,2013,Jets,win,win,Bills,loss,loss
2975,2013,49ers,loss,loss,Colts,win,win
2976,2013,Seahawks,win,win,Jaguars,loss,loss
2977,2013,Steelers,loss,loss,Bears,win,win
2978,2013,Broncos,win,win,Raiders,loss,loss
2979,2013,Rams,loss,loss,49ers,win,win
2980,2013,Bills,win,win,Ravens,loss,loss
2981,2013,Browns,win,win,Bengals,loss,loss
2982,2013,Lions,win,win,Bears,loss,loss
2983,2013,Chiefs,win,win,Giants,loss,loss
2984,2013,Vikings,win,win,Steelers,loss,loss
2985,2013,Buccaneers,loss,loss,Cardinals,win,loss
2986,2013,Jaguars,loss,loss,Colts,win,win
2987,2013,Texans,loss,win,Seahawks,win,loss
2988,2013,Titans,win,win,Jets,loss,loss
2989,2013,Broncos,win,win,Eagles,loss,win
2990,2013,Raiders,loss,loss,Washington,win,win
2991,2013,Chargers,win,win,Cowboys,loss,loss
2992,2013,Falcons,loss,loss,Patriots,win,win
2993,2013,Saints,win,win,Dolphins,loss,loss
2994,2013,Browns,win,win,Bills,loss,loss
2995,2013,Bears,loss,loss,Saints,win,win
2996,2013,Bengals,win,win,Patriots,loss,loss
2997,2013,Packers,win,win,Lions,loss,loss
2998,2013,Titans,loss,loss,Chiefs,win,loss
2999,2013,Colts,win,win,Seahawks,loss,loss
3000,2013,Rams,win,win,Jaguars,loss,loss
3001,2013,Dolphins,loss,loss,Ravens,win,win
3002,2013,Giants,loss,loss,Eagles,win,win
3003,2013,Cardinals,win,loss,Panthers,loss,loss
3004,2013,Cowboys,loss,loss,Broncos,win,win
3005,2013,49ers,win,win,Texans,loss,loss
3006,2013,Raiders,win,win,Chargers,loss,loss
3007,2013,Falcons,loss,loss,Jets,win,win
3008,2013,Bears,win,win,Giants,loss,loss
3009,2013,Bills,loss,win,Bengals,win,win
3010,2013,Browns,loss,loss,Lions,win,win
3011,2013,Chiefs,win,win,Raiders,loss,loss
3012,2013,Vikings,loss,loss,Panthers,win,win
3013,2013,Jets,loss,loss,Steelers,win,win
3014,2013,Buccaneers,loss,loss,Eagles,win,win
3015,2013,Ravens,loss,loss,Packers,win,win
3016,2013,Texans,loss,loss,Rams,win,win
3017,2013,Broncos,win,win,Jaguars,loss,win
3018,2013,Seahawks,win,win,Titans,loss,loss
3019,2013,Patriots,win,win,Saints,loss,loss
3020,2013,49ers,win,win,Cardinals,loss,loss
3021,2013,Cowboys,win,loss,Washington,loss,loss
3022,2013,Chargers,win,win,Colts,loss,loss
3023,2013,Cardinals,loss,loss,Seahawks,win,win
3024,2013,Falcons,win,win,Buccaneers,loss,loss
3025,2013,Lions,loss,win,Bengals,win,win
3026,2013,Dolphins,loss,loss,Bills,win,win
3027,2013,Jets,win,win,Patriots,loss,loss
3028,2013,Eagles,loss,loss,Cowboys,win,loss
3029,2013,Washington,win,win,Bears,loss,loss
3030,2013,Panthers,win,win,Rams,loss,loss
3031,2013,Jaguars,loss,loss,Chargers,win,win
3032,2013,Titans,loss,loss,49ers,win,win
3033,2013,Packers,win,win,Browns,loss,loss
3034,2013,Chiefs,win,win,Texans,loss,loss
3035,2013,Steelers,win,win,Ravens,loss,win
3036,2013,Colts,win,win,Broncos,loss,loss
3037,2013,Giants,win,win,Vikings,loss,loss
3038,2013,Buccaneers,loss,loss,Panthers,win,win
3039,2013,Lions,win,win,Cowboys,loss,win
3040,2013,Chiefs,win,win,Browns,loss,loss
3041,2013,Patriots,win,win,Dolphins,loss,loss
3042,2013,Saints,win,win,Bills,loss,loss
3043,2013,Eagles,loss,loss,Giants,win,win
3044,2013,Jaguars,loss,loss,49ers,win,win
3045,2013,Bengals,win,win,Jets,loss,loss
3046,2013,Raiders,win,win,Steelers,loss,loss
3047,2013,Broncos,win,win,Washington,loss,loss
3048,2013,Cardinals,win,win,Falcons,loss,loss
3049,2013,Vikings,loss,loss,Packers,win,win
3050,2013,Rams,loss,loss,Seahawks,win,loss
3051,2013,Dolphins,win,win,Bengals,loss,loss
3052,2013,Bills,loss,win,Chiefs,win,win
3053,2013,Cowboys,win,loss,Vikings,loss,win
3054,2013,Rams,loss,win,Titans,win,win
3055,2013,Jets,win,win,Saints,loss,loss
3056,2013,Washington,win,win,Chargers,loss,loss
3057,2013,Panthers,win,win,Falcons,loss,loss
3058,2013,Raiders,loss,loss,Eagles,win,win
3059,2013,Seahawks,win,win,Buccaneers,loss,win
3060,2013,Browns,win,win,Ravens,loss,loss
3061,2013,Patriots,win,win,Steelers,loss,loss
3062,2013,Texans,loss,win,Colts,win,loss
3063,2013,Packers,loss,loss,Bears,win,win
3064,2013,Vikings,win,win,Washington,loss,win
3065,2013,Falcons,loss,loss,Seahawks,win,win
3066,2013,Bears,loss,loss,Lions,win,loss
3067,2013,Packers,loss,win,Eagles,win,win
3068,2013,Titans,loss,loss,Jaguars,win,win
3069,2013,Colts,loss,loss,Rams,win,win
3070,2013,Giants,win,win,Raiders,loss,loss
3071,2013,Steelers,win,win,Bills,loss,loss
3072,2013,Ravens,win,loss,Bengals,loss,loss
3073,2013,49ers,loss,loss,Panthers,win,loss
3074,2013,Cardinals,win,win,Texans,loss,loss
3075,2013,Chargers,loss,win,Broncos,win,win
3076,2013,Saints,win,win,Cowboys,loss,loss
3077,2013,Buccaneers,win,win,Dolphins,loss,loss
3078,2013,Titans,loss,win,Colts,win,win
3079,2013,Eagles,win,win,Washington,loss,win
3080,2013,Bills,win,win,Jets,loss,loss
3081,2013,Bears,win,win,Ravens,loss,win
3082,2013,Bengals,win,win,Browns,loss,loss
3083,2013,Steelers,win,win,Lions,loss,loss
3084,2013,Buccaneers,win,win,Falcons,loss,loss
3085,2013,Jaguars,loss,loss,Cardinals,win,win
3086,2013,Texans,loss,loss,Raiders,win,win
3087,2013,Dolphins,win,loss,Chargers,loss,loss
3088,2013,Saints,win,loss,49ers,loss,loss
3089,2013,Giants,win,win,Packers,loss,loss
3090,2013,Seahawks,win,win,Vikings,loss,loss
3091,2013,Broncos,win,win,Chiefs,loss,loss
3092,2013,Panthers,win,loss,Patriots,loss,loss
3093,2013,Falcons,loss,loss,Saints,win,win
3094,2013,Browns,loss,loss,Steelers,win,win
3095,2013,Lions,loss,loss,Buccaneers,win,win
3096,2013,Chiefs,loss,loss,Chargers,win,win
3097,2013,Rams,win,win,Bears,loss,loss
3098,2013,Dolphins,loss,loss,Panthers,win,loss
3099,2013,Ravens,win,win,Jets,loss,loss
3100,2013,Texans,loss,loss,Jaguars,win,win
3101,2013,Raiders,loss,loss,Titans,win,win
3102,2013,Cardinals,win,win,Colts,loss,loss
3103,2013,Giants,loss,loss,Cowboys,win,loss
3104,2013,Patriots,win,win,Broncos,loss,win
3105,2013,Washington,loss,loss,49ers,win,win
3106,2013,Lions,win,win,Packers,loss,loss
3107,2013,Cowboys,win,win,Raiders,loss,win
3108,2013,Ravens,win,win,Steelers,loss,loss
3109,2013,Browns,loss,win,Jaguars,win,win
3110,2013,Colts,win,loss,Titans,loss,loss
3111,2013,Vikings,win,win,Bears,loss,win
3112,2013,Jets,loss,loss,Dolphins,win,win
3113,2013,Eagles,win,win,Cardinals,loss,loss
3114,2013,Panthers,win,win,Buccaneers,loss,loss
3115,2013,Texans,loss,win,Patriots,win,win
3116,2013,Bills,loss,win,Falcons,win,win
3117,2013,49ers,win,win,Rams,loss,loss
3118,2013,Chiefs,loss,win,Broncos,win,win
3119,2013,Chargers,loss,loss,Bengals,win,win
3120,2013,Washington,loss,win,Giants,win,win
3121,2013,Seahawks,win,win,Saints,loss,loss
3122,2013,Jaguars,win,win,Texans,loss,loss
3123,2013,Bengals,win,win,Colts,loss,loss
3124,2013,Packers,win,win,Falcons,loss,win
3125,2013,Patriots,win,loss,Browns,loss,win
3126,2013,Jets,win,win,Raiders,loss,loss
3127,2013,Eagles,win,win,Lions,loss,win
3128,2013,Steelers,loss,win,Dolphins,win,loss
3129,2013,Buccaneers,win,loss,Bills,loss,loss
3130,2013,Washington,loss,loss,Chiefs,win,win
3131,2013,Ravens,win,loss,Vikings,loss,loss
3132,2013,Broncos,win,win,Titans,loss,loss
3133,2013,Cardinals,win,win,Rams,loss,loss
3134,2013,Chargers,win,win,Giants,loss,loss
3135,2013,49ers,win,win,Seahawks,loss,loss
3136,2013,Saints,win,loss,Panthers,loss,loss
3137,2013,Bears,win,win,Cowboys,loss,loss
3138,2013,Broncos,loss,loss,Chargers,win,win
3139,2013,Falcons,win,loss,Washington,loss,loss
3140,2013,Browns,loss,win,Bears,win,win
3141,2013,Colts,win,win,Texans,loss,loss
3142,2013,Dolphins,win,loss,Patriots,loss,loss
3143,2013,Vikings,win,win,Eagles,loss,loss
3144,2013,Giants,loss,loss,Seahawks,win,win
3145,2013,Buccaneers,loss,loss,49ers,win,win
3146,2013,Jaguars,loss,loss,Bills,win,win
3147,2013,Raiders,loss,loss,Chiefs,win,win
3148,2013,Panthers,win,win,Jets,loss,loss
3149,2013,Cowboys,loss,loss,Packers,win,win
3150,2013,Titans,loss,loss,Cardinals,win,win
3151,2013,Rams,win,win,Saints,loss,loss
3152,2013,Steelers,win,win,Bengals,loss,loss
3153,2013,Lions,loss,loss,Ravens,win,loss
3154,2013,Bills,win,win,Dolphins,loss,loss
3155,2013,Bengals,win,win,Vikings,loss,loss
3156,2013,Chiefs,loss,loss,Colts,win,win
3157,2013,Rams,win,win,Buccaneers,loss,loss
3158,2013,Jets,win,win,Browns,loss,loss
3159,2013,Washington,loss,win,Cowboys,win,loss
3160,2013,Panthers,win,loss,Saints,loss,loss
3161,2013,Jaguars,loss,loss,Titans,win,win
3162,2013,Texans,loss,loss,Broncos,win,loss
3163,2013,Lions,loss,win,Giants,win,loss
3164,2013,Seahawks,loss,loss,Cardinals,win,win
3165,2013,Packers,loss,loss,Steelers,win,win
3166,2013,Chargers,win,win,Raiders,loss,loss
3167,2013,Ravens,loss,loss,Patriots,win,win
3168,2013,Eagles,win,win,Bears,loss,loss
3169,2013,49ers,win,win,Falcons,loss,loss
3170,2013,Falcons,loss,loss,Panthers,win,win
3171,2013,Bengals,win,win,Ravens,loss,loss
3172,2013,Titans,win,win,Texans,loss,loss
3173,2013,Colts,win,win,Jaguars,loss,loss
3174,2013,Dolphins,loss,loss,Jets,win,win
3175,2013,Vikings,win,loss,Lions,loss,loss
3176,2013,Giants,win,loss,Washington,loss,loss
3177,2013,Steelers,win,win,Browns,loss,loss
3178,2013,Bears,loss,loss,Packers,win,win
3179,2013,Raiders,loss,loss,Broncos,win,win
3180,2013,Patriots,win,win,Bills,loss,win
3181,2013,Saints,win,win,Buccaneers,loss,loss
3182,2013,Cardinals,loss,loss,49ers,win,win
3183,2013,Chargers,win,win,Chiefs,loss,win
3184,2013,Seahawks,win,win,Rams,loss,loss
3185,2013,Cowboys,loss,loss,Eagles,win,win
3186,2014,Colts,win,loss,Chiefs,loss,win
3187,2014,Eagles,loss,loss,Saints,win,win
3188,2014,Bengals,loss,loss,Chargers,win,win
3189,2014,Packers,loss,win,49ers,win,loss
3190,2014,Seahawks,win,win,Saints,loss,loss
3191,2014,Patriots,win,win,Colts,loss,loss
3192,2014,Panthers,loss,loss,49ers,win,win
3193,2014,Broncos,win,win,Chargers,loss,loss
3194,2014,Broncos,win,win,Patriots,loss,loss
3195,2014,Seahawks,win,win,49ers,loss,loss
3196,2014,Broncos,loss,loss,Seahawks,win,win
3197,2014,Seahawks,win,win,Packers,loss,loss
3198,2014,Falcons,win,win,Saints,loss,win
3199,2014,Bears,loss,loss,Bills,win,win
3200,2014,Chiefs,loss,loss,Titans,win,win
3201,2014,Rams,loss,loss,Vikings,win,win
3202,2014,Dolphins,win,win,Patriots,loss,loss
3203,2014,Jets,win,win,Raiders,loss,loss
3204,2014,Eagles,win,win,Jaguars,loss,loss
3205,2014,Steelers,win,win,Browns,loss,win
3206,2014,Ravens,loss,loss,Bengals,win,win
3207,2014,Texans,win,win,Washington,loss,loss
3208,2014,Cowboys,loss,loss,49ers,win,win
3209,2014,Buccaneers,loss,loss,Panthers,win,win
3210,2014,Broncos,win,win,Colts,loss,loss
3211,2014,Lions,win,win,Giants,loss,loss
3212,2014,Cardinals,win,loss,Chargers,loss,loss
3213,2014,Ravens,win,win,Steelers,loss,loss
3214,2014,Bills,win,win,Dolphins,loss,loss
3215,2014,Bengals,win,win,Falcons,loss,loss
3216,2014,Browns,win,win,Saints,loss,loss
3217,2014,Titans,loss,loss,Cowboys,win,win
3218,2014,Vikings,loss,loss,Patriots,win,win
3219,2014,Giants,loss,loss,Cardinals,win,loss
3220,2014,Washington,win,win,Jaguars,loss,loss
3221,2014,Panthers,win,win,Lions,loss,loss
3222,2014,Chargers,win,win,Seahawks,loss,loss
3223,2014,Buccaneers,loss,win,Rams,win,win
3224,2014,Broncos,win,loss,Chiefs,loss,win
3225,2014,Packers,win,loss,Jets,loss,win
3226,2014,Raiders,loss,loss,Texans,win,win
3227,2014,49ers,loss,loss,Bears,win,loss
3228,2014,Colts,loss,win,Eagles,win,win
3229,2014,Falcons,win,win,Buccaneers,loss,loss
3230,2014,Bills,loss,loss,Chargers,win,win
3231,2014,Bengals,win,win,Titans,loss,loss
3232,2014,Browns,loss,win,Ravens,win,win
3233,2014,Lions,win,win,Packers,loss,loss
3234,2014,Rams,loss,win,Cowboys,win,win
3235,2014,Patriots,win,win,Raiders,loss,loss
3236,2014,Saints,win,win,Vikings,loss,loss
3237,2014,Giants,win,win,Texans,loss,loss
3238,2014,Eagles,win,win,Washington,loss,win
3239,2014,Jaguars,loss,loss,Colts,win,win
3240,2014,Cardinals,win,loss,49ers,loss,win
3241,2014,Dolphins,loss,loss,Chiefs,win,win
3242,2014,Seahawks,win,win,Broncos,loss,loss
3243,2014,Panthers,loss,loss,Steelers,win,win
3244,2014,Jets,loss,loss,Bears,win,loss
3245,2014,Washington,loss,loss,Giants,win,win
3246,2014,Bears,loss,win,Packers,win,win
3247,2014,Colts,win,win,Titans,loss,loss
3248,2014,Raiders,loss,loss,Dolphins,win,win
3249,2014,Jets,loss,loss,Lions,win,win
3250,2014,Steelers,loss,loss,Buccaneers,win,loss
3251,2014,Ravens,win,win,Panthers,loss,loss
3252,2014,Texans,win,win,Bills,loss,loss
3253,2014,Chargers,win,win,Jaguars,loss,loss
3254,2014,Vikings,win,win,Falcons,loss,loss
3255,2014,49ers,win,win,Eagles,loss,loss
3256,2014,Cowboys,win,win,Saints,loss,loss
3257,2014,Chiefs,win,win,Patriots,loss,loss
3258,2014,Packers,win,win,Vikings,loss,loss
3259,2014,Cowboys,win,win,Texans,loss,win
3260,2014,Lions,loss,loss,Bills,win,loss
3261,2014,Titans,loss,win,Browns,win,win
3262,2014,Colts,win,loss,Ravens,loss,loss
3263,2014,Saints,win,loss,Buccaneers,loss,win
3264,2014,Giants,win,win,Falcons,loss,loss
3265,2014,Eagles,win,win,Rams,loss,loss
3266,2014,Panthers,win,loss,Bears,loss,loss
3267,2014,Jaguars,loss,loss,Steelers,win,win
3268,2014,Broncos,win,win,Cardinals,loss,loss
3269,2014,Chargers,win,win,Jets,loss,loss
3270,2014,49ers,win,win,Chiefs,loss,loss
3271,2014,Patriots,win,win,Bengals,loss,loss
3272,2014,Washington,loss,loss,Seahawks,win,win
3273,2014,Texans,loss,win,Colts,win,win
3274,2014,Bills,loss,loss,Patriots,win,win
3275,2014,Browns,win,win,Steelers,loss,win
3276,2014,Titans,win,win,Jaguars,loss,loss
3277,2014,Dolphins,loss,loss,Packers,win,win
3278,2014,Vikings,loss,loss,Lions,win,loss
3279,2014,Jets,loss,loss,Broncos,win,win
3280,2014,Buccaneers,loss,loss,Ravens,win,win
3281,2014,Raiders,loss,loss,Chargers,win,win
3282,2014,Falcons,loss,loss,Bears,win,win
3283,2014,Cardinals,win,win,Washington,loss,loss
3284,2014,Seahawks,loss,loss,Cowboys,win,win
3285,2014,Eagles,win,win,Giants,loss,loss
3286,2014,Rams,loss,loss,49ers,win,win
3287,2014,Patriots,win,loss,Jets,loss,win
3288,2014,Bills,win,loss,Vikings,loss,loss
3289,2014,Bears,loss,loss,Dolphins,win,win
3290,2014,Lions,win,loss,Saints,loss,loss
3291,2014,Packers,win,win,Panthers,loss,loss
3292,2014,Colts,win,win,Bengals,loss,loss
3293,2014,Rams,win,win,Seahawks,loss,win
3294,2014,Washington,win,win,Titans,loss,loss
3295,2014,Jaguars,win,win,Browns,loss,loss
3296,2014,Ravens,win,win,Falcons,loss,loss
3297,2014,Chargers,loss,loss,Chiefs,win,win
3298,2014,Cowboys,win,win,Giants,loss,loss
3299,2014,Raiders,loss,loss,Cardinals,win,win
3300,2014,Broncos,win,win,49ers,loss,loss
3301,2014,Steelers,win,win,Texans,loss,win
3302,2014,Broncos,win,win,Chargers,loss,loss
3303,2014,Falcons,loss,win,Lions,win,loss
3304,2014,Bengals,win,win,Ravens,loss,loss
3305,2014,Titans,loss,loss,Texans,win,win
3306,2014,Chiefs,win,win,Rams,loss,loss
3307,2014,Patriots,win,win,Bears,loss,loss
3308,2014,Jets,loss,loss,Bills,win,win
3309,2014,Buccaneers,loss,loss,Vikings,win,win
3310,2014,Panthers,loss,loss,Seahawks,win,loss
3311,2014,Jaguars,loss,loss,Dolphins,win,win
3312,2014,Cardinals,win,loss,Eagles,loss,loss
3313,2014,Browns,win,win,Raiders,loss,loss
3314,2014,Steelers,win,win,Colts,loss,loss
3315,2014,Saints,win,win,Packers,loss,loss
3316,2014,Cowboys,loss,loss,Washington,win,win
3317,2014,Panthers,loss,loss,Saints,win,win
3318,2014,Bengals,win,win,Jaguars,loss,win
3319,2014,Browns,win,loss,Buccaneers,loss,loss
3320,2014,Cowboys,loss,loss,Cardinals,win,win
3321,2014,Chiefs,win,win,Jets,loss,win
3322,2014,Dolphins,win,win,Chargers,loss,loss
3323,2014,Vikings,win,win,Washington,loss,win
3324,2014,Texans,loss,win,Eagles,win,win
3325,2014,49ers,loss,loss,Rams,win,loss
3326,2014,Patriots,win,win,Broncos,loss,loss
3327,2014,Seahawks,win,win,Raiders,loss,loss
3328,2014,Steelers,win,win,Ravens,loss,loss
3329,2014,Giants,loss,loss,Colts,win,win
3330,2014,Bengals,loss,loss,Browns,win,win
3331,2014,Bills,loss,loss,Chiefs,win,loss
3332,2014,Lions,win,loss,Dolphins,loss,loss
3333,2014,Saints,loss,loss,49ers,win,loss
3334,2014,Jets,win,win,Steelers,loss,loss
3335,2014,Buccaneers,loss,loss,Falcons,win,win
3336,2014,Jaguars,loss,loss,Cowboys,win,win
3337,2014,Ravens,win,win,Titans,loss,loss
3338,2014,Raiders,loss,loss,Broncos,win,win
3339,2014,Cardinals,win,win,Rams,loss,loss
3340,2014,Seahawks,win,win,Giants,loss,loss
3341,2014,Packers,win,win,Bears,loss,loss
3342,2014,Eagles,win,win,Panthers,loss,loss
3343,2014,Dolphins,win,loss,Bills,loss,loss
3344,2014,Bears,win,win,Vikings,loss,loss
3345,2014,Browns,loss,loss,Texans,win,win
3346,2014,Chiefs,win,win,Seahawks,loss,win
3347,2014,Rams,win,win,Broncos,loss,loss
3348,2014,Saints,loss,win,Bengals,win,win
3349,2014,Giants,loss,loss,49ers,win,win
3350,2014,Washington,loss,loss,Buccaneers,win,win
3351,2014,Panthers,loss,loss,Falcons,win,win
3352,2014,Chargers,win,win,Raiders,loss,loss
3353,2014,Packers,win,win,Eagles,loss,loss
3354,2014,Cardinals,win,win,Lions,loss,loss
3355,2014,Colts,loss,loss,Patriots,win,win
3356,2014,Titans,loss,loss,Steelers,win,win
3357,2014,Raiders,win,win,Chiefs,loss,loss
3358,2014,Falcons,loss,loss,Browns,win,loss
3359,2014,Bears,win,loss,Buccaneers,loss,loss
3360,2014,Colts,win,win,Jaguars,loss,loss
3361,2014,Vikings,loss,loss,Packers,win,win
3362,2014,Patriots,win,loss,Lions,loss,loss
3363,2014,Eagles,win,win,Titans,loss,loss
3364,2014,Texans,loss,loss,Bengals,win,win
3365,2014,Chargers,win,win,Rams,loss,loss
3366,2014,Seahawks,win,win,Cardinals,loss,loss
3367,2014,Broncos,win,win,Dolphins,loss,loss
3368,2014,49ers,win,win,Washington,loss,loss
3369,2014,Giants,loss,win,Cowboys,win,win
3370,2014,Bills,win,win,Jets,loss,loss
3371,2014,Saints,loss,loss,Ravens,win,win
3372,2014,Lions,win,win,Bears,loss,loss
3373,2014,Cowboys,loss,loss,Eagles,win,win
3374,2014,49ers,loss,loss,Seahawks,win,win
3375,2014,Bills,win,win,Browns,loss,loss
3376,2014,Colts,win,win,Washington,loss,loss
3377,2014,Rams,win,win,Raiders,loss,loss
3378,2014,Vikings,win,win,Panthers,loss,loss
3379,2014,Steelers,loss,loss,Saints,win,win
3380,2014,Buccaneers,loss,loss,Bengals,win,loss
3381,2014,Jaguars,win,win,Giants,loss,win
3382,2014,Ravens,loss,win,Chargers,win,loss
3383,2014,Texans,win,win,Titans,loss,loss
3384,2014,Falcons,win,win,Cardinals,loss,loss
3385,2014,Packers,win,win,Patriots,loss,loss
3386,2014,Chiefs,loss,loss,Broncos,win,win
3387,2014,Jets,loss,win,Dolphins,win,loss
3388,2014,Bears,loss,loss,Cowboys,win,win
3389,2014,Bengals,loss,loss,Steelers,win,win
3390,2014,Browns,loss,win,Colts,win,loss
3391,2014,Lions,win,win,Buccaneers,loss,loss
3392,2014,Titans,loss,loss,Giants,win,win
3393,2014,Dolphins,loss,loss,Ravens,win,win
3394,2014,Vikings,win,win,Jets,loss,win
3395,2014,Saints,loss,loss,Panthers,win,win
3396,2014,Washington,loss,loss,Rams,win,win
3397,2014,Jaguars,loss,loss,Texans,win,win
3398,2014,Broncos,win,win,Bills,loss,loss
3399,2014,Cardinals,win,win,Chiefs,loss,loss
3400,2014,Raiders,win,win,49ers,loss,loss
3401,2014,Eagles,loss,loss,Seahawks,win,win
3402,2014,Chargers,loss,loss,Patriots,win,win
